username,date,content,user_location,bulan
Noer81lina,2021-04-24 05:20:21+00:00,"Vaksin Aman dan Halal
@jokowi
@halimiskandarnu
@imansyukri
@malik_haramain
@taufikmadjid71
@yusradaridesa
@tppkemendes
@kemendesapdtt
@AcehTpp
@SukoyoKasekpro 
@HasanZulfahmi https://t.co/jEneXXapfQ",Aceh,April
Uugiex,2021-01-17 13:05:03+00:00,"Alhamdulillah, semoga grafik kesembuhan pasien covid ini dibarengi dg penurunan angka penularannya. Ayo kita dukung pemerintah mensukseskan vaksin covid-19 &amp; jgn lupa slalu patuhi protokol kesehatan. 😷 https://t.co/T46nFFL0e6",Jawa Tengah,Januari
mamirina2,2021-06-11 00:45:25+00:00,"@si_bobon_bobon Kunjungi Sentra Vaksin, Airlangga Ingatkan Patuhi Prokes.

Waspada Provokasi https://t.co/oy8dMAHVZ1",Bengkulu,Juni
BinkoNuryana,2021-01-14 01:23:55+00:00,@kamarsamping @urbino_46 @matabolajkt @hr15de_black @febrinasugianto @Herrreza Sama aku juga gak pernah di vaksin dr bayi.,Sumatera Barat,Januari
Devii_Puspiitaa,2021-01-28 10:25:19+00:00,Vaksin tahap 1 sudaaaaah🥳🥳,DI Yogyakarta,Januari
syannastasja,2021-02-26 04:46:52+00:00,"Positive thinking

Rakyatnya diwakilkan untuk vaksin
Makasiy https://t.co/LYNvcPDOYr",Jawa Barat,Februari
GSbantoro,2021-06-29 14:32:03+00:00,Kok orang bilang di vaksin sibopak laper dan ngantuk ya. Lha ini gue ga ada rasa apa apa. Apa gue di suntik vitamin C ya tadi,Banten,Juni
zae25__,2021-05-29 23:51:13+00:00,"padahal seharian ini mo ngurung dikamar aja, eh lupa kalo hari ini jadwal mo vaksin juga",Papua,Mei
Kampret_Sakau15,2021-06-25 00:33:39+00:00,"Ayo melakukan vaksin yang tidak akan didenda. 
Damai Indonesiaku https://t.co/5PpE9RrKCI",Kepulauan Bangka Belitung,Mei
kmalhh,2021-06-29 13:52:27+00:00,mau jualan vaksin aja lah,DKI Jakarta,Juni
iniulanok,2021-03-27 07:44:36+00:00,@Indrasaputra13_ Emg dh vaksin ke?,Bali,Maret
yogardtya,2021-02-23 19:03:21+00:00,"@aufartirta Giliran sing omong dokter --&gt; sales Covid, sales vaksin 🤭",DI Yogyakarta,Februari
yatttt__,2021-04-29 11:53:11+00:00,"Kalau aku terima kerja kat sana dulu, tentu dh dapat vaksin. Hiks https://t.co/3nQmvED8kZ",Kalimantan Tengah,April
ntaganteng,2021-05-28 01:42:58+00:00,@luvurselfdo wkwkwkw :(( grgr vaksin deh keknya sakit bener perut gww,Banten,Mei
santhyswan,2021-04-22 13:19:03+00:00,lupa kalo besok jadwal vaksin😭,Bali,April
dodikpr84431261,2021-01-26 15:45:35+00:00,Tetap patuhi prokes walaupun sdh nyuntik vaksin https://t.co/JTIMqKZRYm,Jawa Timur,Januari
arriyav13,2021-01-26 09:14:31+00:00,Untuk merayakan 1 juta kasus. Yuk giveaway vaksin. https://t.co/IsZeEPhF8C,Nusa Tenggara Barat,Januari
MuhsinLahajji,2021-01-02 02:20:53+00:00,"Kayaknya, akhlak bangsa kita deh yang perlu di vaksin terlebih dahulu",Sumatera Barat,Januari
NothingToHide17,2021-07-10 15:59:54+00:00,"@Ghows @JemilahMahmood @JKJAVMY Pls make sure.

Talking is one thing.

Doing it is another ya.",Sulawesi Utara,Januari
pontianakpost1,2021-07-09 06:18:15+00:00,"Yang Muda, Yang Berani Vaksin https://t.co/H8ykwAIwiJ",Kalimantan Barat,Juni
yeftasoediro,2021-05-27 09:44:51+00:00,Saya #sudah2kali vaksin covid 19 https://t.co/4RN9zI7roS,Jawa Timur,Mei
helloelieyanis,2021-03-24 10:13:18+00:00,14/4 ni untuk suntikan kedua pulak. But masa tu kan bulan puasa 😂😭😭 harap tkdak side effect sbb tk makan sblum nk vaksin 😂,Aceh,Maret
registzy,2021-04-28 03:44:31+00:00,vaksin pt.2,Banten,April
dodykurus,2021-03-26 11:09:55+00:00,"Pala rada pusing, jantung berdetak kencang , terasa kemelut dilubuk hati yg terdalam. 
Apakah ini pengaruh vaksin??? 
Ternyata ini pengaruh baca berita mudik dilarang... 
Pabu sacilat!!!",Nusa Tenggara Barat,Maret
Cak_X01,2021-01-27 05:04:33+00:00,"Adapun bagi para tenaga kesehatan yang saat ini mungkin masih mengalami kendala untuk mendaftar dan mendapatkan vaksin Covid-19, Daeng memberikan solusi melalui Ikatan Dokter Indonesia (IDI) agar mereka dapat segera terfasilitasi untuk mendapatkan vaksin tersebut.",Jawa Timur,Januari
rianJebotriadi,2021-06-23 06:27:20+00:00,Vaksin kedua kok jarumnya lebih terasa ya 😞,Kepulauan Riau,Juni
hudattamini,2021-01-13 14:28:58+00:00,@Matadewagmailc3 @KompasTV Itu artinya dia malas tdk mau kerja maka pura2 kena Covid..... Faktanya sekarang minta di vaksin covid padahal persyaratan untuk vaksin yaitu tdk pernah sakit Covid19.....  Apa si Anies lupa pernah kena Covid 27 hari Isolasi... Atau pura2 sakit..?,Kalimantan Timur,Januari
daemrp,2021-06-29 17:37:30+00:00,"Porsi orang teh beda2 aya dikasih sakit copidd, aya yg stlh vaksin di kasih sakitt, aya yg dikasih sakit jantung, diabet, hipertensi, pnyakit hati ktika copid merajalela, itulah akoo",DKI Jakarta,Juni
brimobsulteng,2021-07-03 04:46:06+00:00,"Ayo vaksin covid-19, Indonesia sehat ekonomi pulih 
.
SATYA GIRIBHUMI SAKTI
.
.
@korpsbrimobpolri
@brimob_id
@majalahteratai
@humas_korbrimob_polri
@bidhumaspoldasulteng
#brimobuntukindonesia
#PolriPresisi2021
#HariBhayangkaraKe-75 https://t.co/r3dzC5NDPI",Sulawesi Tengah,Januari
Rafiq_Rafqi,2021-01-28 14:55:22+00:00,@RRGNA Abis vaksin apa re?,DKI Jakarta,Januari
biskuitroma_id,2021-06-29 04:59:09+00:00,"Sudah jadi provinsi paling tidak taat memakai masker, Aceh juga menjadi provinsi yang tertinggi meragukan vaksin di Indonesia.

#AcehBisaBerubah",Aceh,Juni
adelliarosa,2021-06-28 03:08:40+00:00,Ngantri vaksin di ruangan banyak irang meski udah prokes &amp; pake double masker ni kok ya was-was juga ya 🤣,Jawa Tengah,Juni
icanool,2021-04-21 15:34:58+00:00,Daripada overthinking mending tidur dulu besok mau vaksin lagi 🙂,Sulawesi Selatan,April
holygrailsy,2021-03-28 11:59:53+00:00,"@agusadnan23 Dia bilang penyakit sm virus tp kan udh di vaksin segala maccemm tiap bulan rutin periksa, makasi pendapatnya juga",DKI Jakarta,Maret
adji_apriandi,2021-02-08 04:36:25+00:00,"@ydhiyadeh Giliran kuli. Semua Deh kalau perlu tanpa di bedakan siapa dlu yg vaksin..kasihan yg pada masuk sekolah dan kuliah, kerja phk",Jawa Tengah,Februari
chocoblueeee,2021-07-10 02:37:09+00:00,baru bace berite katenye suntik vaksin skrng harus 3kali ye,Kalimantan Barat,Mei
achietmokoginta,2021-06-29 16:43:52+00:00,"@timmymalachi Lah yang penting dapet vaksin lengkap kan 🙄, aku juga nanti ke 2 di puskesmas pd aren. @ombotaakk yang pertama di Santika ke 2 juga di puskesmas.",Banten,Juni
Biqhairi,2021-07-10 16:01:49+00:00,@ZolRahman Tu laa. Aku nanti cucuk nak tengok dulu picagari tu. dasar pencuri vaksin.,Sulawesi Utara,Januari
Chiboik,2021-06-11 14:58:08+00:00,Kenapa vaksin dan masker ngga sekalian aja di branding BTS .. biar pada antri di vaksin dan semua pakai masker ..,Sumatera Barat,Juni
Sashaonenie,2021-06-29 20:08:58+00:00,Barai jugak effect vaksin ni. Ingatkan capik ngigau rupanya tkleh tidur badan dia panas teruk. Gigil sakit sakit katanya. What should i do 🥲,Kalimantan Tengah,Juni
HBontoala,2021-02-06 00:37:15+00:00,"Dragon ball saja mau di vaksin, masa kamu tidak ? https://t.co/iyFDnCyDqD",Sulawesi Selatan,Februari
Yogesswarachan1,2021-05-28 02:05:21+00:00,Jaga vaksin terus jaga lilinnya kapan ?,Bali,Mei
herry_windawaty,2021-02-26 05:17:36+00:00,Vaksin mandiri,Banten,Februari
mrbambang,2021-02-27 04:32:56+00:00,Ini momen saat dieksekusi dengan vaksin Covid. Masih lebih sakit digigit semut. Tau-tau udah masuk aja. https://t.co/P77dkkVrIO,Banten,Februari
DenahJagad,2021-06-11 13:25:19+00:00,"Ayooo Vaksinasi. Vaksin Amann
Tolak Provokasi https://t.co/dg7XLPx32d",Nusa Tenggara Barat,Juni
Mirdasptn,2021-07-10 12:31:23+00:00,"@hibooran Waktu vaksin pertama gak ada rasa apa apa pas di suntin dan ga ada efek apa apa setelah nya, ga ngantuk ga laperan dan ga pegel juga, sehari setelah nya baru deh bekas suntikan nya berasa agak nyeri pegel gitu. Nah waktu kmren vaksin ke 2 nya  itu pas di suntik aja udh brasa skit",Lampung,Februari
bumagda_,2021-05-28 04:01:48+00:00,"Saya ga punya kapasitas jelasin benefit vaksin dgn penjelasan teknis krn saya gak paham dan bukan dokter. Tapi sebagai praktisi komunikasi, terdorong buat kasih perspektif lebih luas tentang kenapa kamu harus vaksin, berdasarkan data data hasil riset yg saya pelajari.",DKI Jakarta,Mei
poskupangcom,2021-07-04 06:38:59+00:00,"Wagub NTT Josef Nae Soi Bersama Keluarga dan Karyawan Rumah Jabatan Terima Vaksin Corona Sinovac
 
https://t.co/HcoSZoGyxl lewat @tribunnews",Nusa Tenggara Timur,April
WanArhamullah,2021-04-24 04:45:30+00:00,"Vaksin Untuk Menghindari Penyebaran Covid-19 Agar Kita Jauh Dari Penyakit...
@jokowi 
@halimiskandarnu 
@malik_haramain 
@taufikmadjid71 
@Pasangrahan1965 
@yusradaridesa 
@fachrilabalado 
@SukoyoKasekpro 
@azzameldzikrie 
@kemendespdtt 
@tppkemendes 
@Pusat_PPMD 
@TPPISUMUT https://t.co/C5ZbfhKzTw",Sumatera Utara,April
IndarLuhS,2021-07-07 11:13:53+00:00,Bobok efek vaksin 😴 https://t.co/Rv8Zf6ZfuK,Sulawesi Tenggara,Januari
YustinaSari_Ina,2021-06-20 10:44:29+00:00,Vaksin untuk umum di Balikpapan belum ada hilalnya. Tapi berhubung di Jawa sana lagi pada “ribut-ribut”tentang surat domisili kayaknya ku harus secepatnya minta ke pak RT juga 😮‍💨,Kalimantan Timur,Juni
LaraswatiNovela,2021-06-28 02:08:56+00:00,"Mari bersama jalankan protokol kesehatan dengan ketat dan melaksanakan vaksin Covid-19

Bersatu Kita Teguh https://t.co/vzgRmAIcAu",Gorontalo,Juni
vetamandra,2021-06-29 23:55:04+00:00,"@bhaguz_403 Tak pikir udah dapat vaksin mas, kemarin sudah coba yang poltekes kesehatan?",Kalimantan Tengah,Juni
Degisugi3,2021-06-23 03:37:46+00:00,"Vaksin aman dan halal Mari kita melakukan vaksinasi untuk mencegah covid-19, jangan ragu untuk vaksinasi
Bersatu Lawan Covid19 https://t.co/f22ofEd7gc",Kepulauan Bangka Belitung,Juni
kevinsimith,2021-06-23 07:26:57+00:00,Akhirnya dapat vaksin juga,Sumatera Utara,Juni
RichardLubis5,2021-05-12 04:09:25+00:00,@jokowi Tp knp setelah org tua saya melakukan vaksin malah Drop dan malah positif Covid dan trs meninggal pak Jokowi? 😭 apa respond dan tindakan Pemerintah utk org tua saya? TIDAK ADA. Sudah bnyak jg masyarakat mengalami hal yg sama seperti ortu saya.,Sumatera Selatan,Mei
ArinReika_,2021-05-29 23:50:30+00:00,@dreaddustdaniel @JKJAVMY Same question. I got appointment 8pm. My mum is worried untuk bagi saya keluar malam2 plus I'm OKU. Is there any way to change the timing? 😕,Papua,Mei
rusligss,2021-03-27 08:35:05+00:00,Vaksin Covid-19. Bismillah 🤲🏻 https://t.co/gL0D0PW4PP,DI Yogyakarta,Maret
OjoLsuroboyo27,2021-03-28 00:29:49+00:00,"Persiapan akan dimulai Vaksin ke 2 LANSIA. di Puskesmas Pembantu Rungkut Kidul.. @e100ss 
salam sehat untuk semua lansia.. https://t.co/i372oYHHCq",Jawa Timur,Maret
SariMita10,2021-06-24 00:02:56+00:00,"Patuhi Protokol Kesehatan - Mari Dukung Upaya Pemerintah Untuk Mencegah Penyebaran Virus Corona. Ayo, Kita Lakukan Vaksin https://t.co/EaG9Us29iI",Nusa Tenggara Barat,Juni
nisabeckyjun,2021-01-18 03:05:00+00:00,Katanya gangguan. 😵 gak tau ini bakal bisa vaksin ato enggak. Ini piye toh sistem nya. Nyesel pengen cepet vaksin. Tau gini tunggu yg di RS ready,Sumatera Selatan,Januari
RevanCovida,2021-06-28 00:40:34+00:00,"Kita harus menyadari betapa pentingnya Vaksin Covid19 untuk mencegah penularan Covid19

Bersatu Kita Teguh https://t.co/B196lT54UT",Gorontalo,Juni
ms_atiek,2021-01-12 04:49:31+00:00,@YgMaha_Tooliq Vaksin klepon 😂,Nusa Tenggara Barat,Januari
AliFarizal2,2021-06-14 01:59:22+00:00,"Ayo sukseskan vaksin

Jaga Nusantara https://t.co/5ggz4n2ytw",Kalimantan Utara,Januari
honcuk,2021-05-20 00:34:05+00:00,para pemburu vaksin https://t.co/H2cRBEd3jV,DI Yogyakarta,Mei
dindaayuddd,2021-06-04 10:31:54+00:00,"Did u know klejang klejing? 
Klejang klejing is disaat kau heboh takut disuntik vaksin eh ternyata pas suntik ga sakit🙂",Kalimantan Selatan,Juni
brimobsulteng,2021-07-03 01:01:07+00:00,"Stop Unggah Sertifikat Vaksin Di Medsos!

Sertifikat digital vaksin Covid -19 itu memuat QR Code yang wajib dilindungi karena didalamnya memuat data pribadi kamu lho..

Jadi.. Jangan pernah unggah sertifikat digitalnya ya..
karena bisa saja datanya disalahgunakan untuk kejahatan https://t.co/TqaRqYrOth",Sulawesi Tengah,Januari
yudhapati88,2021-02-03 05:50:50+00:00,SputnikV dipakai Russia sejak 6bulan yg lalu utk vaksin covid https://t.co/Wwf8hfx7mu,Jawa Tengah,Februari
SKlungkung,2021-01-13 04:37:12+00:00,"Presiden Jokowi menyatakan akan menjadi orang pertama yang disuntikkan vaksin Covid-19
#VaksinasiMelawanPandemi https://t.co/8cP7Bs7Ikl",Nusa Tenggara Barat,Januari
dayeedays,2021-06-25 15:39:00+00:00,"Diriku pro vaksin, tapi kontra dengan suntikan 🥲🥲🥲",Sumatera Selatan,Juni
NdraQ,2021-02-27 04:45:08+00:00,"Vaksin lewat ya barusan...
Pengawalan ketat 🤝",Bali,Februari
saiaHunk,2021-07-08 09:56:23+00:00,"Berasa lagi long covid syndrome nya.
Padahal katanya vaksin bisa ngilangin long covid.
Lah pernah kena ato enggak aja ga pasti",Kalimantan Barat,Maret
acannnnn,2021-02-27 23:43:25+00:00,"SOP nak langgor, cucuk vaksin nak potong queue. Gampang betul politaik ni",Kalimantan Tengah,Februari
ayoPutri,2021-07-09 01:24:20+00:00,"@ecsyukur @dr_koko28 Suruh berhentiin vaksin? 
Dah ngopi pagi belum pak...",Kalimantan Barat,Maret
suhariadi30,2021-01-08 12:55:16+00:00,"@Metro_TV Kalau tak mau divaksin ada sanksinya yaa, katanya kalau sdh divaksin tdk berarti bebas dari covid 19 kalau bgitu apa gunanya vaksin",Jambi,Januari
Cak_X01,2021-01-27 04:24:39+00:00,"Vaksin CoronaVac, sebagaimana vaksin-vaksin Covid-19 lain yg tersedia saat ini, membutuhkan dua dosis penyuntikan bagi masing-masing penerima untuk memperkuat respons imun dari suntikan dosis pertama. Sebanyak 0,5 mililiter dosis vaksin disuntikkan di masing-masing penyuntikan. https://t.co/twqFdGM422",Jawa Timur,Januari
INyomanSetiawa2,2021-05-23 04:28:49+00:00,"Wujudkan *Commander Wish Kapolri* dalam Meningkatkan Transpormasi Operasional, Polsek Padangbai kontrol penyimpanan vaksin Sinovak di Kespel P. Bai. 

@polreskarangasem.id
@karangasem_id
@infoamlapura 
@nyoman_suartinireal 
@madesuadnyananopa
@polisirepublikindonesia
#ceritabali https://t.co/rRFnMfjoUM",Nusa Tenggara Barat,Mei
dokterimun_id,2021-01-29 05:15:44+00:00,"Puji Tuhan hari ini dapat dosis pertama, saya akan update dalam thread ini reaksi yang saya rasakan ya.

29 Jan 2021, 11:48, 10 menit pasca vaksin: pegel2 sedikit di tempat suntikan, lain2 aman #ayovaksin https://t.co/LbXgKpkDlD",Banten,Januari
YWijatmoko,2021-01-29 12:04:51+00:00,"Vaksin adalah ikhtiar... Bagi yg percaya.
Bagi yg tak percaya, maka menolak vaksin juga ikhtiar..
Semua soal perspektif.",Kalimantan Tengah,Januari
AAN11980410,2021-02-20 05:09:08+00:00,"Setelah PILAKADA serentak selesai digelar, kini aturanmu datang serentak mencekik rakyat. Akhirnya saya berkesimpulan kalau CORONA bisa diobati dgn POLITIK bukan dgn vaksin apalagi tes penuh istilah, rapid tes anti gen bahkan istilah PSBB berubah PPKM ibarat JIN berubah jadi JUN.",Bali,Februari
innuuung,2021-01-26 10:49:16+00:00,Perkara jadwal vaksin aja sampe begitu buk 🙃,DI Yogyakarta,Januari
Dewi97797209,2021-06-08 07:51:15+00:00,"Masih tinggi covid-19 dan kelangkaan vaksin covid-19. Dana Haji Terjamin
Dana Haji Terjamin https://t.co/jtF5YwgPRZ",Kalimantan Utara,April
Bungsuuuuuuu,2021-07-06 15:34:50+00:00,"Habis vaksin badan pada pegel semua, berasa habis lari maraton 🥴🥴",Sulawesi Tengah,Januari
arifnur,2021-04-18 01:37:24+00:00,"@dr_tompi @MonaAtalina Dulu katanya bisa sembuh sendiri, kenapa sekarang mati-matian bela vaksin yg dia gagas ? https://t.co/uOShvuJgf5",DI Yogyakarta,April
Uus_Kus2,2021-03-29 13:10:37+00:00,"Sumpah deg2an besok mau vaksin. Atuulaahh, ada vaksin yang minum obat aja gak sih? Aku takut disuntik 😭",Kalimantan Tengah,Maret
moc_salim,2021-02-06 16:06:16+00:00,"Sampai kapan.
Sampai nanti.
Masih menunggu.

Kembali sesuai yang kamu minta. #normal 
Sudah sampai #vaksin 
Tak ingin musibah lagi.
#sehat semua 🔔🕭🔕",Jawa Tengah,Februari
dokterimun_id,2021-01-29 10:59:57+00:00,"Enam jam pasca vaksin, selesai praktek dan rapat KIPI Dinkes Banten... Saat ini mulai ada rasa pegel2 sedikit, nampaknya sudah mulai bereaksi imunnya. Tidak ada gejala alergi 😁 #ayovaksin https://t.co/Sa7NZSkNuK",Kalimantan Tengah,Januari
Hidayah_Art,2021-03-19 13:52:18+00:00,"@bowosusilo94 Memang jadi bahasan menarik sih, apalagi kalo ada hubungannya dg inovasi vaksin ya",Jawa Tengah,Maret
Catatan_ali7,2021-06-23 22:37:31+00:00,@dr_koko28 ANDA Bicara juga tentang PASIEN korban VAKSIN YANG MENINGGAL ATAU LUMPUH kasihan keluarga keluarga pasien (korban) salah satunya keluarga nya MENINGGAL ATAU LUMLUH bukan Karna COVID TAPI KARNA VAKSIN,Sumatera Selatan,Juni
nonodistas,2021-01-14 11:16:06+00:00,"ada yg bilang itu bukan vaksin tapi air putih/vitamin yg diinjeksi ke presiden. not public jesssss.

sekarang saya paham kenapa banyak investor asing yg ragu investasi di negara ini😁

(kiriman dari partner nguli, dilarang baper) https://t.co/wF8YQqDj67",Nusa Tenggara Barat,Januari
humaspolsulteng,2021-07-06 07:14:28+00:00,"Ayo lakukan vaksinasi, Vaksin aman dan halal

#PolriKawalPPKM
Percepat Target Vaksinasi https://t.co/qxIVj18MGc",Sulawesi Tengah,Januari
sir_amirsyarif,2021-06-22 15:47:24+00:00,"Ngurus surat domisili emang repot. Nyusahin. Tapi kalo ada kesempatan untuk divaksin jangan dilewatin, gaes. Repot dikit gak mengapa. Seriusan. Vaksin beneran penting banget di saat sekarang dimana pandemi #COVID19 makin mengkhawatirkan.",Sumatera Utara,Juni
KalebAndri,2021-06-29 14:16:47+00:00,"SINOVAC TAHAP 1✅🗿💉
📍: @maltamananggrek
.
.
#vaksin #vaksìncovid19 #vaccine #vaccinationdone✔️ #sinovac #corona #covid #vsco #vscoCAM #vscodaily #indonesia #jakarta #june #2021 #letsvaccinejakarta #likeforlike #like4like https://t.co/OxDywNole6",Banten,Juni
ocokk_,2021-05-28 00:41:17+00:00,@Endea4s Sudahkah anda di vaksin?,Bali,Mei
RudiYan22003650,2021-02-18 04:31:03+00:00,@na_dirs Kemarin kan jadi menteri. Sekarang sesudah lengser jadi ilmuwan peneliti dan pembuat vaksin,DI Yogyakarta,Februari
zailaniefiqrie,2021-07-10 06:58:20+00:00,@findantisym Demam abis vaksin wajar koook. Berarti vaksinnye bekerje.,Kalimantan Barat,April
Integrasi_,2021-07-04 16:06:25+00:00,"Peserta lomba podcast
Mahakarya nusantara poltekkes kemenkes se-indonesia

Nama: Nurdahlia
Jurusan: DIV Kebidanan
Judul: Bersama Vaksin Perangi Corona

#poltekkeskemenkespalu
#forkompi
#Mahakaryanusantara
#Mahakarya1 https://t.co/fyHe57UY1F",Sulawesi Tengah,Januari
jivabaskoro,2021-06-29 14:47:36+00:00,"Inggris klaim sudah vaksin 33,5 juta penduduknya. Penduduk Inggris 66,8 juta. Artinya separo udah divaksin.

Jerman juga klaim 53% penduduknya udh di vaksin pertama. 

Itu yang mungkin mereka agak lunak sama warga yg udh divaksin. https://t.co/nr3tHXemJL",Aceh,Juni
Hazifffff,2021-05-29 15:22:12+00:00,"@dumbasskath Takpa maybe lepas bulan 7 ni start vaksin utk berumur plk, cuma tu la astrazeneca lepas ni dah takleh apply so kita yg muda ni turn lambat lagi lah 🙃",Aceh,Mei
Jurige1992,2021-05-24 11:12:14+00:00,"Efek pegel setelah divaksin masih terasa, mau minum susu beruang bisi nanti di dalam tubih ini vaksin na gelut jeung naga :(",Jawa Barat,Mei
tata_mksr,2021-07-10 08:47:39+00:00,"@axdwin Sudah vaksin Sinivac, dua kali…. awal April Tidak ada persiapan khusus…. hanya jam mulai tidur dimajuin dari biasanya jam 12 mlm jd jam 10 mlm… Alhamdulillah normal2 saja sampai nsekarang… semoga seterusnya demikian  آمِيّنْ آمِيّنْ يَ رَ بَّلْ عَلَمِيّنْ",Sulawesi Selatan,Januari
nabilatolinggi,2021-06-27 00:17:57+00:00,Ratusan atlit papua di vaksin. Doa untuk bangsa https://t.co/q0M1dWMMBx,Gorontalo,Juni
dokterimun_id,2021-01-29 05:15:44+00:00,"Puji Tuhan hari ini dapat dosis pertama, saya akan update dalam thread ini reaksi yang saya rasakan ya.

29 Jan 2021, 11:48, 10 menit pasca vaksin: pegel2 sedikit di tempat suntikan, lain2 aman #ayovaksin https://t.co/LbXgKpkDlD",DKI Jakarta,Januari
muthiafakhrina,2021-07-08 16:52:32+00:00,"Lah target 1jt vaksin sehari, nti kan pasti ramee, trus ada kerumunan dong, trs gmn? Daerah saya aja puskesnya penuh yg mau vaksin, rame loh numpuk2. Apa bisa gak ush target 1jt yg malah bikin kerumunan. Yg penting vaksin seluruh indonesia terpenuhi, udh sih gtu aja gkprlu target https://t.co/G3qAOpg6Mf",Lampung,Januari
Hidayah_Art,2021-03-17 12:06:27+00:00,"Semoga dg vaksinasi yang udah dilakukan dan masih berlangsung, bisa menjaga diri dan orang di sekitar kita dari penyebaran virus. 

Info dari laman https://t.co/irJoFtdnck per 1 Maret 2021, ada 1.295.615 orang yg sudah mendapat suntik vaksin. https://t.co/8Ae7MMjofT",Jawa Tengah,Maret
jnny_eny,2021-07-10 03:16:33+00:00,"Ini Dua Jenis Vaksin yang Diklaim Efektif Cegah Mutasi Virus Corona India
https://t.co/ebWObfazTt
Yuk Disiplin PPKM",Kalimantan Utara,Februari
RenoVasi17,2021-06-28 00:58:35+00:00,"Bersama kita dukung vaksin dan patuh prokes 5M.

Bersatu Kita Teguh https://t.co/VJoFwclNs4",Gorontalo,Juni
ManIsTheBstrd,2021-03-05 04:53:26+00:00,"@docalisthenic Nah itu kan ada UU nya . Kalo mau nolak bisa2 saja. Cuma denger2 katanya kalo gak di vaksin akan di kenakan denda.. jadi UU itu gak berlaku dong / udh dirubah. Selain itu , kalau dari pihak perusahaan tempat kita kerja nuntut untuk divaksin , kita  jadinya dilema wkwk",Kalimantan Selatan,Maret
