username,date,content,user_location,bulan
sentani_humas,2021-03-26 07:59:38+00:00,"Dalam menanggapi Program Pemerintah dalam percepatan penangan Covid-19 kapolri meninjau langsung pelaksanaan vaksinasi di Kota Solo.

Upaya dalam memutus mata rantai virus corona sudah berada didepan mata, vaksin salah satu upaya agar kita dapat terhindar dari risiko penularan https://t.co/CUub3dhkoH",Papua,Februari
diana_indrasari,2021-04-21 16:49:30+00:00,"Yg mau vaksin simbok, aku yg khawatir.. Khawatir kagak lolos karena penyakitnya",DI Yogyakarta,April
avinaninasia,2021-02-27 08:20:56+00:00,"@zelypdga Hahaha, segala per-covid-an di-bisnis-in ya Bun: vaksin, swab pcr, dan tentu saja akun zoom yang berfungsi untuk menghadiri kondangan tanpa mandi dulu 🥰❤️",Jawa Tengah,Februari
gustibrewon,2021-07-04 05:03:46+00:00,"Jika ada salah dalam manejemen rantai pasokan dan stok, rakyat jangan jadi korban akibat kelalaian. Mesti ada solusi dari jajaran @KemenkesRI  terkait kondisi ini. Rakyat sudah mau divaksin, koq dibuat ribet. Pak @jokowi  ajak vaksin, tapi manejemen koq kayak begini?",Nusa Tenggara Timur,Mei
ocha_ivy,2021-06-24 15:19:30+00:00,Presiden Jokoei Terbitkan Aturan Denda dan Pidana warga Penolak Vaksin Corona https://t.co/y4eIdxVDwV,Sumatera Selatan,Juni
IriawanSusilo,2021-05-29 01:03:27+00:00,"Kabar Gembira!

8 Juta Dosis Vaksin Sinovac Tiba di Indonesia

Nusantara Bersatu https://t.co/wObbA91rtP",Papua Barat,Mei
ayiphotography,2021-07-09 20:13:36+00:00,"jadi vaksin yg sekarang gak ampuh?

 https://t.co/6f8v2Sudj2",Lampung,April
hhaaddjjoo_,2021-07-10 11:53:47+00:00,"Pi terima BLT di bank kerumunan ke semut dan snd mau ikut prokes utk jaga jarak.
Pi vaksin juga sama saja, snd mau antri yang sesuai standar prokes utk jaga jarak, entahlah.
Snd mau salahkan siapa2 hanya mau tulis keresahan sa di ini platfrom.
Kupangku, Kupangmu, Kupang kita 😩",Nusa Tenggara Timur,Januari
puan_iza99,2021-04-18 00:46:47+00:00,@rifyuds Kalo ga di vaksin gimana boleh ga yeah😕,Sumatera Utara,April
syifa_fwz,2021-07-10 09:37:09+00:00,"@wijanarkos @DalamIstana Sama kaya cuitan dia yang ini.

Om odi jawab pertanyaan @Fitri28874398  soal suntik beda vaksin. Maka dijawab sama om odi. Soal suntik beda vaksin silahkan di konsultasi dulu.

Ati2 diserang balik mas sama om @DalamIstana
Karna gagal faham dan ngegas 🤣🤣

https://t.co/ciRSqrUWaJ https://t.co/80GwSsbJx7",Lampung,Januari
chocoblueeee,2021-07-10 02:37:09+00:00,baru bace berite katenye suntik vaksin skrng harus 3kali ye,Kalimantan Barat,Januari
SamuelLats,2021-01-28 15:38:59+00:00,"@meemorpheus Efek samping di tiap orang bisa beda-beda sih mim
Kalo yg ngantuk itu masih bisa bias juga.. beneran karena vaksin kah atau emang karena kurang tidur aja haha",Banten,Januari
Tian_Koncez27,2021-01-19 11:32:52+00:00,"@lucutanpagaris @AjikWah @gedeatmaka86 @kakiangbagoes @DewaPutrajaya @netijenbali Ternyata hanya pilkada obat pirate corona ne 
Mendadak semua turun mare kal pilkada 
Awake seger je tanpa obat dan vaksin pletan !!!
Budaya leluhur kalah terus jak elit",Bali,Januari
Wuzzz11,2021-01-13 04:04:18+00:00,"Pengen pandemi kelar tapi gak mau di vaksin
Pengen kerja tapi gak mau berusaha

Ada yang begitu? Banyaakkk :)))",Kalimantan Timur,Januari
TAnanstasia,2021-06-17 00:56:59+00:00,"Minimal kita memperketat prokes dan jangan lupa vaksin.
Bangsa Kuat https://t.co/2lgvL2dYW0",Kalimantan Utara,April
dr_koko28,2021-03-07 04:11:31+00:00,"Yang menolak vaksin +/- 15%. Fokus ke 85% yang mau. Tidak usah habiskan tenaga meladeni perdebatan tak jelas juntrungan.

Nanti yang menolak juga harus berterima kasih ke yang mau divaksin. Kelompok kebal melindungi yang bebal.

Tidak ideal. Tapi maju terus. Untuk kebaikan semua.",Sulawesi Selatan,Maret
JoeNathan_TL,2021-05-24 02:13:02+00:00,"Hari ini jadwal vaksin ke-2, fix bakal ngantuk dan lemes hari ini teh.",Jawa Barat,Mei
ttahu_bulatt,2021-05-13 00:33:31+00:00,"klo trnyata saya memutuskan u stay at home ,gak melok unjung² demi mnjaga mak'ku seng wes sepuh dan jektas mari vaksin....apa trus sya jadi musuh masyarakat???
😊",Jawa Timur,Mei
Yusuf51069839,2021-03-19 02:18:41+00:00,@_leonSR_ @msaid_didu Oh sudah di vaksin ya berarti sudah jadi tong sampah,Sulawesi Barat,Maret
yaziddech,2021-07-05 02:27:18+00:00,Di bandara disebelah mn yg melayani PCR dan vaksin?,Maluku Utara,Januari
witzkhalifaa,2021-05-29 13:05:23+00:00,@nurliyanakarim @PeiLinSoon1 @animefolyf @alittlepartofza @JKJAVMY Just updated https://t.co/yVXaKZXTx0,Aceh,Mei
RayLatumahina,2021-07-06 22:10:06+00:00,"@angkasapura172 Min, saya mau berangkat dari Surabaya ke Jayapura. Berarti saya hanya butuh sertifikat vaksin dan tes antigen 1 x 24 jam saja ya?",Papua,April
Anangtyanto,2021-04-29 13:42:53+00:00,Ketika berjuang untuk mendapatkan vaksin di Surabaya @ Grand City Surabaya Mall &amp; Convex https://t.co/Q5qDC7Xzlo,Sulawesi Utara,April
Q2ferdinand,2021-01-27 03:02:11+00:00,Dijadwalkan vaksin jam 10.30. Sampe lokasi dibilang registrasi ulang dibuka jam 12. Peserta vaksin rata2 nakes yg masih bertugas jd berkerumun.  Gimana ini @KemenkesRI ? 🤣🤣,Bali,Januari
Cak_X01,2021-01-27 05:02:25+00:00,"Vaksinasi Covid-19 yg diberikan pemerintah secara gratis kpd kurang lebih 181,5 juta masyarakat Indonesia telah dimulai sejak 13 Januari 2021. Di dalam tahapan awal pelaksanaan yg memprioritaskan tenaga kesehatan untuk memperoleh vaksin tsb, diakui masih terdapat sejumlah kendala https://t.co/9bJZvSX9X8",Jawa Timur,Januari
puttdarr,2021-07-10 10:24:04+00:00,"Aku yg abis vaksin, ibu yg sibok
Yg beli vitamin lah, paracetamol, sampe tb2 dibuatin teh anget",Lampung,Februari
Budi50830998,2021-06-08 07:21:41+00:00,"Alasan belum mengumumkan mekanisme jamaah haji tahun ini, karena kelangkaan vaksin Covid-19. Dana Haji Terjamin https://t.co/dCUcDfPXAB",Kalimantan Utara,Maret
syifa_fwz,2021-07-10 09:29:50+00:00,"@wijanarkos @DalamIstana Menurutku om @DalamIstana bukan nyuruh orang anti vaksin. Yang dia kritik itu pemerintah, kalo saja pemerintah punya tekad kuat basmi pandemi, sesulit apapun itu akan diperjuangkan Mau cole chain atau apapun itu rintangannya. 
Pemerintah pakai vaksin sinovac karna ada sesuatu"". https://t.co/wLv3xDldYb",Lampung,Maret
Aisyah_Embul,2021-06-25 00:25:20+00:00,Jokowi terbitkan aturan denda dan pidana warga yang menolak vaksin covid 19. Damai Indonesiaku https://t.co/kglS4fLWkJ,Kepulauan Bangka Belitung,Mei
niel_alkathiri,2021-06-20 12:18:47+00:00,Cipratan suntikan vaksin kan yah https://t.co/LyWMkCkLeQ,Kalimantan Timur,Juni
iaridlo,2021-01-27 14:45:50+00:00,"Saya Siap Divaksinasi, tapi.....

Saya mikir gini, ada yang sudah dapat Vaksin. Bukan Nakes. Terus mereka bilang ""Saya sudah Vaksin, ayo jangan ragu, gak sakit kok"". Tapi kenyataannya Nakes masih ngantri. Nunggu giliran. Katanya dlu ada prioritas, karena ini barang langka. https://t.co/GqcFNTJ00F",Jawa Timur,Januari
ms_atiek,2021-03-27 05:03:17+00:00,Wadooohhhh ntar abis vaksin kedua bakso sak rombong-rombongnya om 😂 https://t.co/wztClOMn0v,Bali,Maret
KopitesSulawesi,2021-06-29 23:55:49+00:00,"@Jerseyforum Alhamdulillah min, sy penyintas covid dan juga sudah vaksin 2 kali.",Sulawesi Utara,Juni
Bersatumembang1,2021-06-11 13:49:57+00:00,"Semua vaksin sudah diuji dan semua aman.
Tolak Provokasi https://t.co/iv5dCD6tNR",Nusa Tenggara Barat,Juni
dururu23,2021-05-29 13:53:15+00:00,@shafee_kha @KhadijahTg11 Aku punya lambert.. lambat gi kot nak vaksin...,Aceh,Mei
ZoeFinnn,2021-01-29 17:55:07+00:00,"Vaksin tak percaya, whatsapp status scammer caya 🤣",Kalimantan Tengah,Januari
Indah05209372,2021-05-29 02:56:02+00:00,"Nusantara Satu
Vaksin itu penting sanak..... https://t.co/Fwwe5aw6KJ",Bengkulu,Mei
WooCloudZ,2021-05-19 14:03:03+00:00,"Banyak kerjaan, tapi gue tumbenan udah ngantuk banget jam segini.
Lucu bener emang nih badan.
Padahal besok mau daftar vaksin.",Kalimantan Selatan,Mei
nenirossanti,2021-01-24 00:27:09+00:00,"@RoniSulaeman4 @LisaAmartatara3 Iqro' paaak..iqro' perbyk literasi soal vaksin, itu bagian dr pengetahuan  umum &amp; pelajaran di SMA pak. Klo yg gk pernah sklh ya tinggal siapin aja kuota 😊🙃😊🙃😊 https://t.co/tpHS5mQHjs",DI Yogyakarta,Januari
DahliaDwi6,2021-02-27 16:20:11+00:00,@MardaniAliSera Alhamdulillah hari ini vaksin tahap kedua sudah selesai berharap semoga mempunyai efek jangka panjang yang baik terhadap sistem imunitas tubuh dalam menangkal virus Covid-19 aaminn,Kalimantan Tengah,Februari
elimeidarti,2021-02-27 03:56:14+00:00,@sicepot_ @Nuwun_Gusti @ganjarpranowo @elimeidarti  Ya semua harus di Vaksin yaitu guru dan muridnya dan security pun jangan lupa OB. OK,DKI Jakarta,Februari
kikyaul_,2021-04-23 11:32:57+00:00,Ini bekas vaksin kok masi pegel aja yak mana gadapet pop mie lagi huft,Jawa Tengah,April
bijiketapang2_,2021-06-29 13:45:46+00:00,@BabyBoy_Gumush Kalo mau ngentot vaksin dulu ya?,DKI Jakarta,Juni
linneketjiang,2021-07-06 14:47:13+00:00,"Bahkan ada kenalanku yang sdh vaksin sinovac, mo double vaksin pake az :') Dengar ciutan2 bgitu sa cm bs bersyukurji. Tuhan baik skali mmg sm sy. Sejak covid ada sampe detik ini penyertaan Tuhan sa rasakan skali. Nda pernah itu sa mo rasa sakit demam, flu atau batuk sampe sesak.",Sulawesi Tenggara,Januari
DenBagusNKRI,2021-06-11 13:20:25+00:00,Ayoo vaksin dan Tolak Provokasi https://t.co/G5Hz3oo5sA,Nusa Tenggara Barat,Juni
harry_koko,2021-04-24 01:45:57+00:00,"Kalau sudah vaksin bukan berarti bisa santai,, tetap patuhi protokol pencegahan covid-19 ya lurr...

@jokowi 
@halimiskandarnu 
@fachrilabalado 
@EvyNurmilasari https://t.co/SZW305QDEO",Jawa Tengah,April
bnnpntb,2021-04-16 04:19:19+00:00,VAKSIN COVID-19 Pegawai BNNP NTB di RS Mata NTB @ Info BNN Provinsi NTB https://t.co/YXfPSQ3RJ8,Nusa Tenggara Barat,April
NegaraAPI2,2021-05-06 04:23:00+00:00,Diplomasi Vaksin Akan Terus Diupayakan Pemerintah https://t.co/qzVNzxVftB,Sulawesi Barat,Mei
lipatanpipi,2021-04-29 04:40:18+00:00,"Alhamdulillah
Puji syukur sudah mendapatkan vaksin pertama hari ini. Sebagai bentuk ikhtiar dalam menghadapi situasi pandemi covid19. Semoga kita kembali menjalankan hidup normal kembali.
Setelah vaksin jangan kendor untuk 3M nya dan selalu jaga kesehatan.
JANGAN COPOT MASKER! https://t.co/PxeRSmdEkv",DKI Jakarta,April
ayoPutri,2021-07-08 06:44:04+00:00,"Ini tu jadi kenapa si Indonesia, apa pada kurang baca, atau perarturannya yang kudu direvisi, jadi ga ditelen mentah2

Dah tiket mahal, PCR sekeluarga mahal, harusnya pulang dah ok, masalah di surat vaksin, wwooooiiiiiiii!!!!!",Kalimantan Barat,Mei
bladestromm,2021-06-29 03:40:23+00:00,"vaksin #1 (@ RSUP Sanglah in Denpasar, Bali) https://t.co/hhBrKrswsR",Bali,Juni
JamalThaRebel,2021-05-29 07:51:50+00:00,"ada ni cluster vaksin

#VaksinasiLaknatullah",Sulawesi Utara,Mei
linneketjiang,2021-07-06 14:47:12+00:00,"Blm seminggu stelah vaksin, banyak skali dibuka vaksin gratis pake sinovac. Rada menyesal buru2 vaksin krn mmg yg sa mau sinovac. Tp balik lg sa sdh berserah jd apapun nti efeknya, semua tjd krn ijinNya. Sejak itu, mulaimi heboh berita2 di tv, kasus covid melesat naik.",Sulawesi Tenggara,Januari
nikmahazii,2021-06-29 16:50:08+00:00,Semoga vaksin dosis 2 segeran kaya kemarin 🥺🥺🥺,Sulawesi Utara,Juni
yudhapati88,2021-01-26 02:55:47+00:00,klo yg dr kecik tak pernah kenak vaksin bijimana qaq? https://t.co/joenicoHOj,Jawa Tengah,Januari
NegaraAPI2,2021-05-20 07:46:01+00:00,"Vaksin Gotong Royong Mendapatkan Respons Positif Dari Para Menteri, Pemerintah Dan Dunia Usaha https://t.co/lHSgxlPptg",Sulawesi Barat,Januari
Ririnwandes,2021-05-27 07:28:49+00:00,@airlangga_hrt Alhamdulillah ya sudah ada kedatangan 8 Juta Vaksin Gelombang ke-13. Semoga segera bisa digunakan dan tersalur ke seluruh masyarakat yang membutuhkan nih.,Sumatera Utara,Mei
muthahhar_06,2021-06-28 15:06:58+00:00,"Ow iya. Kluargaku beberpa kerja di bgian kesehatan, jadi sy pribadi sering di ingatkan untuk di vaksin..",Sulawesi Tengah,Juni
beldius,2021-05-28 15:29:40+00:00,"Baru dapat kabar, teman meninggal karena Covid lagi. Kayanya memang makin marak ya? 😥

Stay safe, teman2. Ingat pakai masker dan jaga jarak. Vaksin kalau sudah memungkinkan ya 🙏🇮🇩

#COVID",Sumatera Utara,Mei
malaindaeyo,2021-05-25 07:52:39+00:00,@temfelengg Bisa bisanya abis vaksin melali,Bali,Mei
ipullen,2021-02-27 13:38:30+00:00,"mon maap nih, yg udah di vaksin tuh kan baru nakes ya, lansia baru mulai jalankan ya e tapi ini jalanan ramenya kaya covid udah ga ada, berasa udah kebal semua kali ya",Kalimantan Tengah,Februari
cak_sugenk,2021-06-29 23:49:55+00:00,Masyarakat Kota Malang iki antusias nang vaksin tapi wis 2021 sik dikongkon antri ulo-uloan 😫,Sulawesi Utara,Juni
asa_1890,2021-04-18 12:41:12+00:00,"Antara Sinovac,Astrazeneca dan Vaksin Nusantara #VaccineNationalizem",Jawa Barat,April
cobralawu,2021-03-26 03:43:54+00:00,"@PolresKra Meskipun sudah menerima vaksin diharapkan masyarakat tetap menerapkan Prokes dimanapun berada 

#AyoVaksinTetap5M
Bangkit Indonesia Sehat",DI Yogyakarta,Maret
DokMartin8,2021-02-20 14:11:47+00:00,@CabulSetengah Ayo vaksin....,Kepulauan Riau,Februari
djpbkanwilntb,2021-03-16 08:18:27+00:00,"Vaksinasi bertujuan untuk membuat sistem kekebalan tubuh mampu mengenali dan melawan bakteri atau virus. Selain itu, dengan pemberian vaksin COVID-19, angka positif terjangkit dan angka kematian akibat virus ini diharapkan dapat menurun.  #djpbntbsudahvaksin https://t.co/IOQiTOy03t",Nusa Tenggara Barat,Maret
TBacarita,2021-06-07 08:26:10+00:00,"Mutasi virus Covid19, kelangkaan vaksin, dan perkembangan wabah covid19 menjadi alasan Saudi belum mengumumkan mekanisme penyelenggaraan Haji tahun ini. #StopHoaxDanaHaji https://t.co/rMRt1PDrcY",Maluku Utara,Januari
mirahmajidi,2021-07-03 02:50:55+00:00,"kok tanggung amat jumlahnya, utk genap 1 jt kurang 1600, masa iya Jepang ngasih vaksin itungannya gak lengkap. Aneh @KemenkesRI @jokowi https://t.co/0ko21Rjxz2",Gorontalo,Januari
PipiT_FhiE,2021-06-27 03:01:12+00:00,"Kubilang, barcodenya juga ditutup. Terus dia bilang gpp kak supaya semua org tau kalau sudah mka vaksin.",Sulawesi Selatan,Juni
syazwan_Arif14,2021-02-26 02:48:11+00:00,"Ada yang kata isu vaksin ni hanya perbezaan pendapat,ini bukan isu perbezaaan pendapat yg ringan,ia melibatkan nyawa manusia,kalau 1 nyawa manusia terancam disebabkan dakyah antivaks,mampukah nk jawab di hadapan Allah nanti?daftarlah vaksin,percaya pada doktor2 kita yang amanah",Aceh,Februari
hanungpuraro,2021-06-25 13:09:11+00:00,Ayo Vaksin Kawan @ RST Wirasakti https://t.co/ekyVr6YUXz,Nusa Tenggara Timur,Maret
Rosmiat39197369,2021-04-24 07:59:51+00:00,"Vaksin adalah salah satu cara menjaga diri dari virus covid 19
@halimiskandarnu
@imansyukri
@malik_haramain
@taufikmadjid71
@rosyidah
@yusradaridesa
@fachrilabalado 
@Pusat_PPMD
@kemendesapdtt 
@SukoyoKasekpro
@azzameldzikrie
@tppkemendes 
@berandadesaID https://t.co/RoxQSttj3g",Nusa Tenggara Barat,April
dewinov_,2021-06-27 02:10:27+00:00,Ngantri vaksin dulu 💉 https://t.co/Jtyaz8cEDV,Jawa Barat,Juni
gustibrewon,2021-07-04 04:55:42+00:00,"Mereka yang dijadwalkan dapat dosis kedua Vaksin Az, tidak mudah mendapatkan vaksin tsb. @KemenkesRI  @LaporCovid
 
@kemenkomarves
 
@jokowi
 
@RadioElshinta
 
@kumparan",Nusa Tenggara Timur,Juni
salsblaptr,2021-06-29 16:42:32+00:00,"Besok vaksin, deg-deg serr. Takut ditolak krn riwayat paru2",DKI Jakarta,Juni
YohanaAsmara,2021-03-29 09:57:46+00:00,Efek abis vaksin jadi biduren,Kalimantan Tengah,Maret
ayoPutri,2021-07-09 01:24:20+00:00,"@ecsyukur @dr_koko28 Suruh berhentiin vaksin? 
Dah ngopi pagi belum pak...",Kalimantan Barat,Juni
yuridaakbarr,2021-07-09 14:54:23+00:00,"@KemenkesRI Sertifikat vaksin ibu saya tidak muncul, sudah menghubungi via telfon dan email tidak ada jawaban. Tolong beri solusinya min. Terimakasih",Lampung,Mei
aziefieyra89,2021-01-23 04:24:43+00:00,@Neelofa vaksin tokse pcayo mapuh mung la,Aceh,Januari
Lissabonet,2021-03-28 13:39:50+00:00,"@Blood4LifeID Dibutuhkan donor utk gol darah O Rhesus positive 
Yg diminta: Trombosit Apersis
Syarat : 
Laki2( diutamakan) sehat
 Tdk demam, tdk flu batuk pilek/Usia  diatas 18th/BB  &gt; 60Kg/Penyintas covid atau bukan  ( tidak dlm kondisi sd trm vaksin)/jakarta. Min bantu share 🙏 https://t.co/5RH3wtQQvI",Banten,Maret
28mynumber,2021-05-28 10:30:03+00:00,Moly &amp; Milo akhirnya vaksin pertma😍. https://t.co/72TjlT53dh,Bali,Mei
maharyantoaja,2021-04-01 03:58:35+00:00,Vaksin COVID19 Episode 2 @ Grha Bhakti Medika Hospital https://t.co/Mo1yhhCXWY,Nusa Tenggara Barat,April
Sulastr41465365,2021-06-08 01:17:20+00:00,"Vaksin Covid-19 sudah tiba di Indonesia, pemerintah akan menjamin ketersediaan stok.
Percaya Kinerja Pemerintah https://t.co/RWDci2ca6F",Kalimantan Utara,Februari
andinipakaya,2021-07-10 02:19:25+00:00,"Vaksin Novavax Buatan AS Klaim 93% Efektif Cegah Covid-19
Yuk Disiplin PPKM 
https://t.co/9uDwbyQ8FP https://t.co/J7HT58DGjr",Gorontalo,Januari
RioDwira,2021-06-25 01:14:08+00:00,"Ayo Vaksin dan patuh protokol kesehatan

Damai Indonesiaku https://t.co/vEyUVnztEq",Gorontalo,Juni
kartakusumah1,2021-02-18 05:43:19+00:00,"@Kanseulir Ya karena anggota DPR ge sieun di vaksin, saruaaaa",Jawa Barat,Februari
LaraswatiNovela,2021-06-28 02:08:56+00:00,"Mari bersama jalankan protokol kesehatan dengan ketat dan melaksanakan vaksin Covid-19

Bersatu Kita Teguh https://t.co/vzgRmAIcAu",Gorontalo,Januari
nizarsaid23,2021-05-29 12:35:05+00:00,@thisisirfanalif Depa nk kutip vaksin org kelantan tanak tu kot https://t.co/6i8v0xkiHC,Kalimantan Tengah,Mei
qomaqueen,2021-07-09 05:04:02+00:00,"Dengan adanya candaan seperti,
""Kantor DPR jadi tempat isolasi"", 
""Pejabat suntik vaksin Nusantara"",
""Pejabat isolasi di Sarinah"".

Para pejabat ini pada nyadar gak sih kalo rakyat udah jenuh banget dengan kelakuan mereka ? https://t.co/INHaUd2VMh",Papua Barat,Januari
Alooker7,2021-04-26 01:37:27+00:00,Hbs vaksin lapar syahwat gag sih .. serius tanya,Bali,April
christantobudin,2021-05-22 23:07:41+00:00,"forwarded grup kantor : Sekilas info, kalo nanti divaksin dari kantor tapi pakenya AstraZeneca, secara aturan diperbolehkan untuk ttd surat penolakan jika scr pribadi tdk berkenan. FYI sdh ada 2 org (usia &lt;30thn) meninggal setelah vaksin pake AZ
Mudah2an kita dapatnya yg Sinovac https://t.co/bFx1PPRiDN https://t.co/b7Dr6pYJZl",Kalimantan Timur,Mei
NodeB15,2021-06-08 08:49:35+00:00,"Kuota haji bagi Indonesia belum diputuskan oleh Arab Saudi karena mutasi baru Covid-19 dan kelangkaan vaksin menjadi salah satu alasannya.
Dana Haji Terjamin
@jokowi  @YaqutCQoumas @Kemenag_RI https://t.co/fgIsqVF5wS",Kalimantan Utara,Maret
IwanTan88milan,2021-02-07 09:53:50+00:00,"APOTEKER VAKSIN COVID
Indonesia Sehat
Indonesia Maju
IAI Bali @ Denpasar, Bali, Indonesia https://t.co/dpcnvbRtpY",Bali,Februari
vha_uppa,2021-04-04 13:38:22+00:00,"12 hari setelah vaksin kedua masih terasa ngantuk nya, wkwkwkwk
Gilaaaakk jam segini diajak nonton drama dah gak kuat, pdhal dh gak pernah begadang, siang juga sempet merem, wahh ga paham dah ni, tpi enak juga sih wkwkwk",Nusa Tenggara Barat,April
ambontribunnews,2021-07-03 08:56:45+00:00,"Masuk Keluar Kota Ambon Wajib Lampirkan Hasil Negatif Swab Antigen dan Kartu Vaksin
 
https://t.co/vWwqXvbN8R",Maluku,Februari
ua05285979,2021-07-09 21:47:17+00:00,"@jansen_jsp Vaksin orang kaya...
Bukan untuk wohg cilik...",Sulawesi Selatan,Januari
sofiankawar1,2021-01-19 10:07:06+00:00,@AlbertSolo2 Kabar buruk bagi pbenci vaksin sinovac dan vaksin cina lainya.,Sumatera Utara,Januari
arumLes,2021-02-26 11:48:20+00:00,Vaksin tahap pertama https://t.co/0hOVv0QCZe,Banten,Februari
DMS_AMBON,2021-07-08 06:06:32+00:00,"Brazil Izinkan Uji Klinis Vaksin Butanvac Untuk Digunakan Sukarelawan
https://t.co/FEwpammhrP",Maluku,Mei
Sulastr41465365,2021-06-08 01:17:20+00:00,"Vaksin Covid-19 sudah tiba di Indonesia, pemerintah akan menjamin ketersediaan stok.
Percaya Kinerja Pemerintah https://t.co/RWDci2ca6F",Kalimantan Utara,April
dawan_polsek,2021-03-19 01:13:11+00:00,Panglima TNI dan Kapolri Tinjau Pelaksaan Vaksin 2.101 Personel di Polda Jatim https://t.co/j9p3oiUvWz,Nusa Tenggara Barat,Maret
sir_amirsyarif,2021-05-09 12:26:08+00:00,Ternyata kalo mau donor darah abis vaksin #COVID19 harus nunggu selesai dua kali suntikan trus minimal 14 hari setelah suntikan kedua.,Sumatera Utara,Mei
uraoraora,2021-01-17 01:26:00+00:00,"Bangke lawakan2 tentang vaksin yg bisa buat kita jadi zombie dan titan, sudah sampai ditelangi orang tuaku, dan sayangnya mereka malah serius menanggapinya 😭",Bali,Januari
ayoPutri,2021-07-08 06:42:18+00:00,"Pertanyaan gw, Indonesia bagian mana yang sudah memperbolehkan vaksin usian dibawah 12y?!!!

Surat PCR lengkap, semua lengkap, anak punya KTA, terus tetap ngotot minta surat vaksin, sedangkan vaksin hanya baru boleh ke anak2 mulai dari 12y",Kalimantan Barat,Juni
hamim513,2021-06-26 22:57:33+00:00,"Gue Heran Sama Pemerintah, 
Rakyat di Paksa vaksin 
Tapi yg di Vaksin masih aja kena corona
Lah coba buat apa vaksin 
Apa manfaat nya vaksin,,,??
 Ada kah Yg bisa jelaskan,,??",Jawa Barat,Juni
Cak_X01,2021-01-23 04:39:36+00:00,"Gerak cepat pemerintah mengantisipasi situasi pandemi sembari menyiapkan vaksin untuk pencegahan....

PUPR Rampungkan Peningkatan Kapasitas Gedung Tiga RS Rujukan COVID-19 https://t.co/lCW5paEPKG",Jawa Timur,Januari
ichal_Jafar,2021-06-25 14:41:58+00:00,"Pemerintah juga harus mulai memaparkan berapa jumlah pasien positiv yang tetap dikena Cobid 19 dan dari jumlah itu berapa yang memiliki gejala berat ...
 #COVID19 #vaksin #ayovaksin",Sulawesi Tenggara,Juni
